Block_Number,Block_Label,Block_Duration_Minutes,Trial_Number,Sequence_Number,Trial_In_Sequence,Contrast,Delay,DiameterX,DiameterY,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
6,Control block 4,6.4,16524,1504,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.26941424407356,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16525,1505,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0246730260013646,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16526,1505,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.4227650933869547,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16527,1505,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.200346794981013,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16528,1505,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.579836429270755,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16529,1505,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.331374724628154,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16530,1506,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.699702899133533,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16531,1506,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.1829378337555156,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16532,1506,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5847503877074476,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16533,1506,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0126063478960392,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16534,1506,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8869207014544072,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16535,1507,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8869207014544072,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16536,1507,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.7649555415750537,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16537,1507,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.18909101519324,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16538,1507,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.613226488815489,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16539,1507,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.442895002951949,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16540,1508,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.855869016785772,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16541,1508,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.26140205730811,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16542,1508,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.0538657054276115,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16543,1508,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.1650519789819356,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16544,1508,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9351927073539097,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16545,1509,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3146823416395879,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16546,1509,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6904514893629876,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16547,1509,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.0625001504347087,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16548,1509,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.802876985918344,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16549,1509,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.178646133641744,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16550,1510,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.5618562545018917,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16551,1510,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.354319902617329,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16552,1510,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.76357342979541,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16553,1510,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.593241943935933,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16554,1510,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.013656930987778,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16555,1511,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5452581915086088,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16556,1511,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9433502588941988,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16557,1511,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3265603797543464,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16558,1511,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.0780986751158093,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16559,1511,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.8147550240331025,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16560,1512,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.175642225312333,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16561,1512,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.9122985742255634,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16562,1512,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.269465288853115,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16563,1512,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.96891677166405,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16564,1512,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.311201539847432,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16565,1513,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.638604361586645,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16566,1513,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.958566210107838,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16567,1513,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.34134800619916833,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16568,1513,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0407994890101027,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16569,1513,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4091276635114178,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16570,1514,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.1718274186613074,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16571,1514,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.562478512824813,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16572,1514,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.332619241196787,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16573,1514,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.708388388920187,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16574,1514,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.456206197629971,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16575,1515,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.835695831915649,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16576,1515,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.222626439431539,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16577,1515,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.0411334937836365,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16578,1515,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.6285420535026116,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16579,1515,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.063838986994561,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16580,1516,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.9418738271233347,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16581,1516,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.380891247181626,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16582,1516,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.8161881805882385,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16583,1516,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.2626465738726784,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16584,1516,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.181606766759491,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16585,1517,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.65038807970612,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16586,1517,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.1414923123149405,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16587,1517,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.628876058272081,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16588,1517,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.30185581008566637,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16589,1517,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.2282569761051625,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16590,1518,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6821563426076231,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16591,1518,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6048370220607775,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16592,1518,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0810593082294915,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16593,1518,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.052106313658705,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16594,1518,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.53949005961991,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16595,1519,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.499375605179424,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16596,1519,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.975597891348137,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16597,1519,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.16863487033726576,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16598,1519,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.158284308781054,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16599,1519,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.18141812676486,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16600,1520,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.70600673882836,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16601,1520,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.758904449700504,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16602,1520,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.283493061764005,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16603,1520,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.284303960081556,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16604,1520,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.775408192690376,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16605,1521,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.775408192690376,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16606,1521,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.48559281052904735,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16607,1521,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9915789895779729,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16608,1521,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4975651686350258,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16609,1521,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.999830861121673,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16610,1522,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4946555803008987,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16611,1522,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.9857598129097185,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16612,1522,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.9344838986808055,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16613,1522,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.80507776558343,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16614,1522,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.221772265979532,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16615,1523,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.631025793153549,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16616,1523,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.025397373891523,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16617,1523,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.14030413401219047,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16618,1523,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.14030413401219047,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16619,1523,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9178858356875222,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16620,1524,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3122574164214333,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16621,1524,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.7215109435995137,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16622,1524,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.57722286405797,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16623,1524,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.4403757577344476,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16624,1524,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.864511231356697,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16625,1525,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.683018285708793,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16626,1525,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.103433272675301,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16627,1525,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.103433272675301,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16628,1525,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.9665861663558415,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16629,1525,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.14102071233039495,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16630,1526,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.6172429985031731,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16631,1526,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.108347231111993,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16632,1526,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6180538967394515,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16633,1526,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6151443084012604,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16634,1526,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.102528054443739,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16635,1527,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.58991180040088,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16636,1527,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.557238319186541,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16637,1527,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.048342551795361,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16638,1527,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.071476369779167,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16639,1527,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.071476369779167,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16640,1528,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8374682868119184,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16641,1528,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3583364123090769,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16642,1528,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.3583364123090769,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16643,1528,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4000726633033933,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16644,1528,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.920940788800552,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16645,1529,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.4418089142977104,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16646,1529,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.546793437630982,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16647,1529,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.116027889108263,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16648,1529,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.265658251774043,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16649,1529,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5554278826380804,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16650,1530,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6418099729567777,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16651,1530,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6418099729567777,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16652,1530,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6723847641626675,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16653,1530,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.1709299699935722,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16654,1530,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.1709299699935722,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16655,1531,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.123374542335065,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16656,1531,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.58471488205961,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16657,1531,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.042334735132476,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16658,1531,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.961294928015224,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16659,1531,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.1357294739125684,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16660,1532,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0472486935732321,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16661,1532,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.5011480600756928,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16662,1532,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.3903443599888297,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16663,1532,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.3903443599888297,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16664,1532,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.825641293480779,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16665,1533,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.659030294277045,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16666,1533,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.057122361581362,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16667,1533,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.455214428966952,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16668,1533,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.849586009696799,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16669,1533,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.243957590434774,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16670,1534,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.017818805458427,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16671,1534,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.11784361913898841,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16672,1534,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8582204547079609,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16673,1534,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.2265486291239394,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16674,1534,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.966925464692912,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16675,1535,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.342694612330975,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16676,1535,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.7259047332723956,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16677,1535,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.116555827350564,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16678,1535,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.507206921518133,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16679,1535,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.277347649890108,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16680,1536,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.641955337739744,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16681,1536,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.352568280424441,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16682,1536,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.694853048607824,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16683,1536,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.07391435812874894,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16684,1536,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.4050376664383679,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16685,1537,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0300794170325198,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16686,1537,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.327718345891522,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16687,1537,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6104753283063549,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16688,1537,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8820708509286979,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16689,1537,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.1536663734657036,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16690,1538,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.696857418629116,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16691,1538,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.968452941251458,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16692,1538,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.537687392643403,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16693,1538,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.820444375054172,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16694,1538,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.3971197997576015,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16695,1539,1,0,0,360,360,0.343,0,0.04,2,0,0,4.679876782168371,motor_omission,open_loop_prerecorded
6,Control block 4,6.4,16696,1539,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.260272693434079,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16697,1539,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.260272693434079,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16698,1539,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.550470649070997,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16699,1539,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.1085436406745135,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16700,1540,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.10067434268361294,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16701,1540,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.35738791878051324,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16702,1540,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.848492151393397,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16703,1540,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0754418346872956,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16704,1540,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.495856821649739,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16705,1541,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6967630986257052,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16706,1541,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.072532246349105,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16707,1541,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.243674630440796,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16708,1541,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.5487545325218828,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,16709,1541,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6901330237252354,prerecorded,open_loop_prerecorded
